player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player_name_lower,Player Name,Age,Market Value,Club,Nationality,Market Value Num,log_Market_Value,Age_sq,per90,goals_per90,assists_per90,xG_per90,xA_per90,Club_Avg_Value,Position_Central Midfield,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfield,Position_Left Midfield,Position_Left Winger,Position_Left-Back,Position_Right Midfield,Position_Right Winger,Position_Right-Back,Position_Second Striker,Predicted_Market_Value,Value_Difference
Neco Williams,Nottingham Forest,D,25,25,20.32520325,293,44,33.58778626,499,494,993,82.5436409,37,50.0,37,34,3,0,0,147,5,2,16,9,79,0,1,27,34,156,1,2,3.83179923,1.8687,28,0,4.761904762,0,2,5,0.0,163,57.80141844,0,0,0,2143744,210,41,35.0,0,33,2936.0,4,14,0,1,0,1,0.0,0,0,0,0,486,10,0,6.911764706,1,2,0,0,0,0,0,0,1468.0,0.0,2,15,27,8,18,28.0,45.16129032,0,88,57,64.77272727,34,75,62,123,200,56.17977528,131,646,557,1203,42,2,2163,49,6,0,neco williams,Neco Williams,24.0,€16.00m,Nottingham Forest,Wales,16000000.0,16.588099342704055,576.0,32.62222222222222,0.061307883114068526,0.09196182467110278,0.05728302058762993,0.11745974965470889,23307692.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23410710.0,7410710.0
Ola Aina,Nottingham Forest,D,23,7,18.42105263,133,36,53.73134328,279,254,533,84.73767886,25,64.1025641,14,18,0,0,0,81,0,0,3,6,71,0,0,15,13,73,0,2,0.82488407,0.4028,13,0,0.0,0,0,0,0.0,60,50.42016807,0,0,1,2143710,96,25,10.0,0,18,1590.0,0,3,0,1,0,0,0.0,0,0,0,0,229,3,0,6.888888889,0,0,0,0,0,0,0,0,0.0,0.0,0,4,8,8,1,15.0,44.11764706,0,31,21,67.74193548,9,50,34,38,85,53.79746835,67,344,285,629,12,0,1093,15,3,0,ola aina,Ola Aina,28.0,€20.00m,Nottingham Forest,Nigeria,20000000.0,16.811242881518265,784.0,17.666666666666668,0.0,0.0,0.022799987094346927,0.04669152470291054,23307692.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18607346.0,-1392654.0
Morgan Gibbs-White,Nottingham Forest,M,41,9,23.07692308,417,40,57.14285714,663,262,925,81.21158911,41,35.04273504,76,35,4,0,0,103,5,7,21,7,32,0,0,36,21,183,1,3,2.84290561,9.4618,25,0,17.33333333,0,13,17,0.0,81,43.08510638,3,0,0,2143712,214,11,46.0,1,33,2930.0,5,2,0,0,1,0,100.0,0,1,0,1,408,18,0,6.882857143,0,9,0,0,0,0,0,0,225.3846154,0.0,4,48,27,26,28,25.0,48.07692308,0,19,14,73.68421053,46,71,52,39,122,40.0,70,838,301,1139,75,1,1639,39,1,0,morgan gibbs-white,Morgan Gibbs-White,25.0,€50.00m,Nottingham Forest,England,50000000.0,17.72753358339242,625.0,32.55555555555556,0.3993172834861586,0.12286685645727957,0.29063540560687195,0.0873247188763662,23307692.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44087480.0,-5912520.0
Nikola Milenković,Nottingham Forest,D,40,0,0.0,115,76,42.69662921,363,846,1209,87.04103672,83,68.59504132,38,35,0,0,0,95,1,2,2,9,204,0,0,2,10,67,1,1,0.49760445,0.8229,18,0,0.0,4,0,0,0.0,48,62.33766234,0,0,0,2143696,180,29,1.0,0,34,3105.0,1,30,1,0,0,0,0.0,0,0,0,0,195,0,0,6.814285714,0,0,0,0,0,0,0,0,0.0,0.0,0,12,3,12,1,1.0,100.0,0,28,16,57.14285714,1,85,1,2,131,66.16161616,178,492,897,1389,15,2,1794,19,6,0,nikola milenković,Nikola Milenković,27.0,€30.00m,Nottingham Forest,Serbia,30000000.0,17.216707972959764,729.0,34.5,0.0,0.0,0.02385216699937188,0.01442331321063385,23307692.307692308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23092072.0,-6907928.0
Oleksandr Zinchenko,Nottingham Forest,D,10,1,5.555555556,80,8,53.33333333,149,82,231,90.58823529,4,40.0,6,5,0,0,0,17,1,0,2,0,11,0,0,1,9,18,0,0,0.36348077,0.0763,1,0,0.0,0,0,0,0.0,12,50.0,0,0,0,2290693,24,2,5.0,0,4,353.0,1,1,0,0,0,0,0.0,0,0,0,0,48,0,0,6.74,0,0,0,0,0,0,0,0,0.0,0.0,1,0,4,0,2,1.0,50.0,0,10,6,60.0,5,17,2,18,16,47.05882353,15,167,88,255,4,0,359,2,0,0,oleksandr zinchenko,Oleksandr Zinchenko,28.0,€17.00m,Arsenal FC,Ukraine,17000000.0,16.648723960844016,784.0,3.922222222222222,0.0,0.0,0.019453208192953618,0.09267191471749789,51833333.333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25491166.0,8491166.0
Taiwo Awoniyi,Nottingham Forest,F,1,0,0.0,14,0,0.0,25,15,40,76.92307692,8,19.51219512,33,14,1,0,0,13,2,2,1,0,4,0,0,4,4,50,0,0,0.40075519,3.0777,7,0,33.33333333,0,4,5,0.0,7,29.16666667,1,0,0,2375243,12,1,4.0,1,2,381.0,4,1,0,0,0,0,0.0,0,0,0,1,46,3,0,6.664285714,0,2,0,0,0,0,0,0,95.25,0.0,0,11,1,4,7,2.0,50.0,0,1,1,100.0,4,4,4,1,15,23.07692308,0,36,16,52,12,1,122,4,1,0,taiwo awoniyi,Taiwo Awoniyi,27.0,€10.00m,Nottingham Forest,Nigeria,10000000.0,16.118095750958314,729.0,4.233333333333333,0.944879657764588,0.236219914441147,0.7270140306755182,0.0946663566936456,23307692.307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10156699.0,156699.0
Chris Wood,Nottingham Forest,F,2,0,0.0,31,1,50.0,53,30,83,70.33898305,21,42.85714286,28,12,0,0,0,10,0,3,0,0,8,0,0,2,4,40,0,1,0.15921277,3.6034,5,0,15.0,0,3,3,0.0,7,36.84210526,0,0,1,2143750,35,1,4.0,2,9,757.0,4,4,0,0,0,0,0.0,0,0,0,0,57,3,0,6.658333333,0,1,0,0,0,0,0,0,252.3333333,0.0,0,19,1,12,8,1.0,50.0,0,1,1,100.0,4,7,2,1,28,41.17647059,2,81,37,118,20,2,189,5,0,0,chris wood,Chris Wood,33.0,€6.00m,Nottingham Forest,New Zealand,6000000.0,15.607270193858982,1089.0,8.411111111111111,0.3566706459662069,0.0,0.42840900189154335,0.018928840507323044,23307692.307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525878.0,-474122.0
Jota Silva,Nottingham Forest,F,0,0,0.0,1,0,0.0,2,0,2,100.0,0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.00125608,0.0,0,0,0.0,0,0,0,0.0,3,100.0,0,0,0,2143728,0,0,0.0,0,0,11.0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,2,1,50.0,0,0,0,1,3,75.0,0,2,0,2,0,0,8,1,0,0,jota silva,Jota Silva,25.0,€10.00m,Nottingham Forest,Portugal,10000000.0,16.118095750958314,625.0,0.12222222222222222,0.0,0.0,0.0,0.010276177403666972,23307692.307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11741820.0,1741820.0
Igor Jesus,Nottingham Forest,F,11,3,33.33333333,98,9,81.81818182,197,79,276,72.63157895,80,39.408867,123,34,4,0,0,50,5,3,27,1,28,0,0,38,6,221,0,1,1.22831364,6.1563,38,0,9.677419355,0,6,10,0.0,65,39.87730061,2,0,2,2143714,104,3,13.0,0,25,2063.0,11,4,0,0,1,0,100.0,0,1,0,0,262,16,0,6.585294118,0,4,0,0,0,0,0,0,343.8333333,0.0,0,55,7,18,17,9.0,28.125,0,21,14,66.66666667,13,17,32,9,145,39.61748634,11,286,94,380,62,0,765,36,1,0,igor jesus,Igor Jesus,24.0,€10.00m,Nottingham Forest,Brazil,10000000.0,16.118095750958314,576.0,22.92222222222222,0.2617546119344883,0.1745030746229922,0.26857331957538166,0.05358612669533979,23307692.307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17479684.0,7479684.0
James McAtee,Nottingham Forest,M,4,0,0.0,30,2,50.0,62,26,88,88.0,1,16.66666667,5,11,0,0,0,12,0,0,2,0,3,0,0,9,3,25,0,0,0.25620547,0.125,4,0,0.0,0,0,0,0.0,13,39.39393939,0,0,0,2168613,12,3,4.0,0,2,279.0,1,1,0,0,0,0,0.0,0,0,0,0,39,2,0,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,0,3.0,42.85714286,0,5,3,60.0,4,4,7,8,14,35.8974359,4,70,30,100,3,0,164,5,1,0,james mcatee,James McAtee,22.0,€15.00m,Manchester City,England,15000000.0,16.52356082573315,484.0,3.1,0.0,0.0,0.04032245057274009,0.08264665920432514,48300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11490952.0,-3509048.0
Cristian Romero,Tottenham Hotspur,D,37,0,0.0,104,47,48.95833333,316,669,985,87.32269504,73,71.56862745,29,23,1,0,0,88,4,1,2,4,94,0,1,6,11,79,1,2,1.25647725,1.3103,32,0,23.52941176,16,4,5,0.0,82,62.12121212,3,0,0,2136808,143,30,12.0,0,22,1872.0,1,14,0,1,0,0,0.0,0,0,0,0,170,2,0,7.108695652,2,1,0,0,0,0,0,0,468.0,0.0,0,16,1,9,6,8.0,80.0,0,58,29,50.0,11,64,10,1,155,66.23931624,96,412,716,1128,17,4,1446,16,9,1,cristian romero,Cristian Romero,27.0,€50.00m,Tottenham Hotspur,Argentina,50000000.0,17.72753358339242,729.0,20.8,0.19230759985211546,0.048076899963028864,0.06299516202155672,0.060407531054071616,29558823.529411763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45136860.0,-4863140.0
Ben Davies,Tottenham Hotspur,D,4,2,66.66666667,13,5,62.5,26,30,56,86.15384615,4,57.14285714,3,3,0,0,0,5,0,0,0,0,8,0,0,1,0,6,0,0,0.08703464,0.4917,2,0,50.0,0,1,1,0.0,5,62.5,0,0,0,2534964,9,1,1.0,1,2,138.0,0,1,0,0,0,0,0.0,0,0,0,0,16,0,0,6.9,0,0,0,0,0,0,0,0,138.0,0.0,0,2,0,0,2,0.0,0.0,0,5,4,80.0,1,4,0,3,9,60.0,8,31,34,65,2,0,105,0,1,0,ben davies,Ben Davies,32.0,€1.50m,Tottenham Hotspur,Wales,1500000.0,14.220976332738882,1024.0,1.5333333333333334,0.6521696597630884,0.0,0.3206718217055106,0.056761351556402884,29558823.529411763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681128.0,181128.0
Pedro Porro,Tottenham Hotspur,D,109,49,23.00469484,339,122,44.68864469,558,427,985,74.06015038,19,46.34146341,22,31,2,0,0,121,6,0,7,8,96,0,0,7,37,114,0,5,3.4749821,0.9125,28,0,3.571428571,0,1,3,0.0,105,53.29949239,1,0,0,2136788,345,26,46.0,0,29,2528.0,1,9,0,2,0,0,0.0,0,0,0,0,600,9,0,6.883870968,0,0,0,0,0,0,0,0,2528.0,0.0,5,12,16,14,7,15.0,42.85714286,0,66,43,65.15151515,44,227,35,213,124,52.10084034,273,799,531,1330,28,0,2193,24,8,0,pedro porro,Pedro Porro,25.0,€35.00m,Tottenham Hotspur,Spain,35000000.0,17.370858648025116,625.0,28.08888888888889,0.03560125314828804,0.07120250629657608,0.032486143497812835,0.12371371742786959,29558823.529411763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30055762.0,-4944238.0
Mohammed Kudus,Tottenham Hotspur,M,17,28,22.95081967,178,19,70.37037037,266,114,380,85.58558559,11,37.93103448,18,19,5,0,0,95,3,3,10,2,6,0,0,54,12,156,0,1,2.4015259,1.9301,23,0,7.692307692,0,2,7,0.0,96,41.02564103,0,0,1,2136802,64,3,25.0,2,19,1545.0,10,0,0,2,0,0,0.0,0,0,0,0,331,12,0,6.863157895,0,0,0,0,0,0,0,0,772.5,0.0,2,16,10,7,9,52.0,50.98039216,0,29,19,65.51724138,23,25,102,122,107,40.68441065,27,313,131,444,26,1,931,15,3,0,mohammed kudus,Mohammed Kudus,24.0,€40.00m,West Ham United,Ghana,40000000.0,17.50439003707821,576.0,17.166666666666668,0.11650478650206611,0.29126196625516526,0.1124329442138189,0.13989463112934108,16416666.666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31859492.0,-8140508.0
Richarlison,Tottenham Hotspur,F,7,0,0.0,87,10,66.66666667,122,46,168,62.4535316,55,38.19444444,89,29,4,0,0,54,4,6,13,3,46,0,0,27,11,166,0,1,1.25857796,6.9719,21,0,19.23076923,0,10,14,0.0,62,44.60431655,3,0,1,2136818,101,5,17.0,1,17,1704.0,8,2,0,0,0,0,0.0,0,0,0,0,228,11,0,6.855172414,0,6,0,0,0,0,0,0,170.4,0.0,0,47,5,16,23,9.0,33.33333333,0,25,15,60.0,17,13,27,16,117,41.34275618,15,197,72,269,52,2,634,30,5,0,richarlison,Richarlison,28.0,€16.00m,Tottenham Hotspur,Brazil,16000000.0,16.588099342704055,784.0,18.933333333333334,0.5281687351221469,0.21126749404885878,0.3682339604398096,0.0664741529185812,29558823.529411763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19269874.0,3269874.0
Dominic Solanke,Tottenham Hotspur,F,3,0,0.0,55,2,33.33333333,75,42,117,74.05063291,20,32.78688525,41,15,0,0,0,34,1,3,6,0,11,0,0,13,5,83,0,1,0.35023786,2.4299,12,0,15.0,0,3,3,0.0,44,51.1627907,0,0,0,2136804,41,3,6.0,1,11,1000.0,3,2,0,0,0,0,0.0,0,0,0,0,111,7,0,6.82,0,2,0,0,0,0,0,0,333.3333333,0.0,0,19,1,3,11,13.0,50.0,0,22,16,72.72727273,6,5,26,2,64,43.53741497,6,107,51,158,20,1,341,9,1,0,dominic solanke,Dominic Solanke,27.0,€35.00m,Tottenham Hotspur,England,35000000.0,17.370858648025116,729.0,11.11111111111111,0.2699997570002187,0.0,0.21869080317827716,0.03152137903075888,29558823.529411763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30897660.0,-4102340.0
Dominic Solanke,Tottenham Hotspur,F,3,0,0.0,55,2,33.33333333,75,42,117,74.05063291,20,32.78688525,41,15,0,0,0,34,1,3,6,0,11,0,0,13,5,83,0,1,0.35023786,2.4299,12,0,15.0,0,3,3,0.0,44,51.1627907,0,0,0,2136804,41,3,6.0,1,11,1000.0,3,2,0,0,0,0,0.0,0,0,0,0,111,7,0,6.82,0,2,0,0,0,0,0,0,333.3333333,0.0,0,19,1,3,11,13.0,50.0,0,22,16,72.72727273,6,5,26,2,64,43.53741497,6,107,51,158,20,1,341,9,1,0,dominic solanke,Dominic Solanke,27.0,€35.00m,Tottenham Hotspur,England,35000000.0,17.370858648025116,729.0,11.11111111111111,0.2699997570002187,0.0,0.21869080317827716,0.03152137903075888,29558823.529411763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30897660.0,-4102340.0
Pape Matar Sarr,Tottenham Hotspur,M,13,1,14.28571429,149,20,60.60606061,287,240,527,85.0,27,41.53846154,38,24,3,0,0,76,2,1,7,3,46,0,0,17,10,98,0,2,1.06996275,1.5385,27,0,12.5,0,2,5,0.0,58,49.15254237,2,0,0,2136814,93,17,8.0,0,13,1360.0,3,10,0,0,0,0,0.0,0,0,0,0,147,5,0,6.817391304,0,0,0,0,0,0,0,0,680.0,0.0,0,8,8,3,6,12.0,60.0,0,33,21,63.63636364,8,23,20,7,85,46.44808743,33,349,271,620,16,1,885,13,2,0,pape matar sarr,Pape Matar Sarr,22.0,€28.00m,Tottenham Hotspur,Senegal,28000000.0,17.147715103853763,484.0,15.11111111111111,0.13235285359002336,0.19852928038503506,0.10181243262412547,0.07080631159876438,29558823.529411763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27588768.0,-411232.0
Micky van de Ven,Tottenham Hotspur,D,23,0,0.0,105,65,44.52054795,402,1040,1442,89.7882939,42,46.66666667,48,32,1,0,0,109,1,1,3,7,121,0,1,5,9,88,1,1,0.35934077,2.4957,23,0,26.66666667,108,4,5,0.0,65,61.9047619,2,0,0,2136806,164,21,6.0,1,32,2773.0,2,21,0,0,0,1,0.0,0,0,0,0,197,0,0,6.740625,1,1,0,0,0,0,0,0,693.25,0.0,0,13,2,6,6,9.0,69.23076923,0,37,18,48.64864865,6,58,13,3,107,54.87179487,146,500,1106,1606,15,2,1955,19,8,0,micky van de ven,Micky van de Ven,24.0,€50.00m,Tottenham Hotspur,Netherlands,50000000.0,17.72753358339242,576.0,30.81111111111111,0.12982325393403227,0.03245581348350807,0.08099997371079108,0.01166269700814017,29558823.529411763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38245612.0,-11754388.0
Rodrigo Bentancur,Tottenham Hotspur,M,10,1,14.28571429,136,17,43.58974359,347,404,751,85.53530752,28,41.79104478,39,23,1,0,0,113,1,1,3,5,45,0,0,7,8,81,0,1,0.79071866,0.527,17,0,9.090909091,0,1,2,0.0,66,61.11111111,0,0,0,2136810,127,29,9.0,0,20,1639.0,1,7,0,0,0,1,0.0,0,0,0,0,175,5,0,6.72173913,0,1,0,0,0,0,0,0,1639.0,0.0,0,5,6,5,3,16.0,61.53846154,0,46,29,63.04347826,9,25,26,7,94,53.71428571,39,433,445,878,11,0,1151,4,7,0,rodrigo bentancur,Rodrigo Bentancur,28.0,€25.00m,Tottenham Hotspur,Uruguay,25000000.0,17.034386422832473,784.0,18.211111111111112,0.05491150126885226,0.05491150126885226,0.02893836116868514,0.04341954870189516,29558823.529411763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28045096.0,3045096.0
Mathys Tel,Tottenham Hotspur,F,8,22,28.94736842,86,11,52.38095238,138,77,215,77.0609319,13,29.54545455,31,28,1,0,0,63,3,3,8,0,10,0,0,32,9,123,1,0,1.94032096,2.1059,15,0,10.34482759,0,3,4,0.0,73,44.24242424,0,0,1,2136780,64,4,24.0,0,10,1110.0,3,1,0,0,0,0,0.0,0,0,0,0,237,8,0,6.7,0,3,0,0,0,0,0,0,370.0,0.0,0,19,10,14,7,36.0,49.31506849,0,18,10,55.55555556,24,16,73,76,86,41.14832536,21,189,90,279,29,0,639,19,1,0,mathys tel,Mathys Tel,20.0,€30.00m,Tottenham Hotspur,France,30000000.0,17.216707972959764,400.0,12.333333333333334,0.24324304601915187,0.08108101533971729,0.17074851020391066,0.157323193521735,29558823.529411763,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25343738.0,-4656262.0
Lucas Bergvall,Tottenham Hotspur,M,10,3,15.78947368,84,10,55.55555556,139,105,244,82.15488215,4,22.22222222,14,22,3,0,0,39,0,1,1,0,13,0,0,7,9,63,1,0,0.43007332,1.3424,24,0,9.090909091,0,1,4,0.0,43,46.73913043,1,0,0,2136824,53,2,5.0,0,11,970.0,3,2,0,0,0,0,0.0,0,0,0,0,128,4,0,6.61,0,0,0,0,0,0,0,0,970.0,0.0,0,9,2,5,5,14.0,60.86956522,0,22,14,63.63636364,5,16,23,19,47,42.72727273,18,182,115,297,11,1,483,7,2,0,lucas bergvall,Lucas Bergvall,19.0,€35.00m,Tottenham Hotspur,Sweden,35000000.0,17.370858648025116,361.0,10.777777777777779,0.09278341906693076,0.27835025720079226,0.12455246175544786,0.03990367307906621,29558823.529411763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25396580.0,-9603420.0
Wilson Odobert,Tottenham Hotspur,F,5,8,28.57142857,137,6,66.66666667,220,56,276,84.92307692,5,29.41176471,12,24,2,0,0,54,2,4,4,0,13,0,0,21,3,55,0,1,1.22273443,1.9016,2,0,0.0,0,0,2,0.0,44,50.57471264,0,0,1,2136794,49,1,20.0,0,10,990.0,2,0,0,0,0,0,0.0,0,0,0,0,141,7,0,6.604166667,0,0,0,0,0,0,0,0,0.0,0.0,0,14,8,10,8,24.0,58.53658537,0,10,9,90.0,20,8,41,28,49,47.11538462,9,254,71,325,22,0,539,10,0,0,wilson odobert,Wilson Odobert,20.0,€16.00m,Tottenham Hotspur,France,16000000.0,16.588099342704055,400.0,11.0,0.0,0.1818180165290759,0.17287257011584536,0.1111575744022051,29558823.529411763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26035316.0,10035316.0
Archie Gray,Tottenham Hotspur,M,24,4,33.33333333,108,21,40.38461538,225,221,446,83.05400372,9,36.0,16,23,2,0,0,57,3,0,3,2,43,0,0,17,1,54,1,0,1.17637384,1.4754,12,0,18.18181818,0,2,4,0.0,20,34.48275862,1,0,0,2136792,91,17,8.0,0,18,1492.0,0,4,0,0,0,0,0.0,0,0,0,0,149,2,0,6.595454545,0,1,0,0,0,0,0,0,746.0,0.0,0,8,3,3,5,7.0,46.66666667,0,11,8,72.72727273,8,52,15,12,29,34.93975904,52,287,250,537,11,0,761,2,5,0,archie gray,Archie Gray,19.0,€32.00m,Tottenham Hotspur,England,32000000.0,17.281246492014,361.0,16.57777777777778,0.12064335886124465,0.12064335886124465,0.08899860583194018,0.07096084566705019,29558823.529411763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18411306.0,-13588694.0
Yves Bissouma,Tottenham Hotspur,M,2,0,0.0,44,1,14.28571429,141,137,278,87.97468354,5,62.5,3,11,0,0,0,31,0,0,1,0,14,0,0,4,2,19,1,0,0.12033452,0.3554,8,0,0.0,0,0,0,0.0,27,62.79069767,0,0,0,2597019,38,9,0.0,0,7,605.0,0,3,0,0,0,0,0.0,0,0,0,0,51,0,0,6.590909091,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,2,2,3.0,60.0,0,18,11,61.11111111,0,10,5,1,32,62.74509804,7,170,146,316,5,0,408,6,4,0,yves bissouma,Yves Bissouma,28.0,€22.00m,Tottenham Hotspur,Mali,22000000.0,16.906553056777135,784.0,6.722222222222222,0.0,0.0,0.052869342838994124,0.017900976345655024,29558823.529411763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19564932.0,-2435068.0
Djed Spence,Tottenham Hotspur,D,20,10,21.27659574,198,33,41.25,370,314,684,81.62291169,21,46.66666667,24,27,0,0,0,104,4,2,3,7,52,0,0,26,10,124,2,4,1.76364664,0.8803,25,0,0.0,0,0,0,0.0,90,47.36842105,0,0,0,2136812,154,17,10.0,0,22,1946.0,4,3,0,0,0,0,0.0,0,0,0,0,337,7,0,6.580769231,0,0,0,0,0,0,0,0,0.0,0.0,0,6,6,2,7,30.0,42.25352113,0,42,26,61.9047619,10,52,71,47,111,47.23404255,80,472,366,838,12,0,1409,18,4,0,djed spence,Djed Spence,24.0,€16.00m,Tottenham Hotspur,England,16000000.0,16.588099342704055,576.0,21.622222222222224,0.0,0.0,0.040712725261329526,0.08156635364351578,29558823.529411763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21133160.0,5133160.0
Destiny Udogie,Tottenham Hotspur,D,10,5,22.72727273,130,4,22.22222222,241,181,422,85.59837728,7,36.84210526,12,17,1,0,0,59,2,0,1,0,20,0,0,12,10,59,0,1,0.7232117,0.167,14,0,0.0,0,0,1,0.0,47,50.0,0,0,0,2190409,71,6,12.0,0,11,1098.0,3,4,0,0,0,0,0.0,0,0,0,0,142,1,0,6.529411765,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,5.0,31.25,0,24,15,62.5,12,16,16,22,54,47.78761062,18,285,208,493,3,0,756,19,3,0,destiny udogie,Destiny Udogie,22.0,€38.00m,Tottenham Hotspur,Italy,38000000.0,17.453096744006448,484.0,12.2,0.0,0.08196714592856892,0.01368851337007101,0.059279598951148406,29558823.529411763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23011172.0,-14988828.0
Jarrod Bowen,West Ham United,M,12,25,18.65671642,232,14,34.14634146,392,149,541,73.50543478,30,36.14457831,53,35,10,0,0,147,14,5,27,6,37,0,0,71,24,225,0,0,4.97570077,6.7669,19,0,10.81081081,0,8,18,0.0,144,45.56962025,1,0,2,2137062,195,27,42.0,6,35,3135.0,17,6,0,0,1,0,100.0,0,1,0,0,532,23,0,7.0,0,1,0,0,0,0,0,0,391.875,0.0,1,54,20,22,25,52.0,46.42857143,0,46,27,58.69565217,42,40,112,134,174,43.60902256,41,550,186,736,74,1,1502,46,5,0,jarrod bowen,Jarrod Bowen,28.0,€35.00m,West Ham United,England,35000000.0,17.370858648025116,784.0,34.833333333333336,0.22966500583779734,0.28708125729724665,0.19426501600047383,0.14284304329864786,16416666.666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19029724.0,-15970276.0
